,Date,Open,High,Low,Close,Adj Close,Volume,Profit
66,926366400.0,2553.02002,2574.3701170000004,2542.419922,2566.679932,2566.679932,954690000,1
67,926452800.0,2584.570068,2610.330078,2548.23999,2606.540039,2606.540039,1032500000,1
68,926539200.0,2621.73999,2632.73999,2581.75,2582.0,2582.0,1069560000,0
69,926625600.0,2549.330078,2558.590088,2519.530029,2527.860107,2527.860107,936350000,0
70,926884800.0,2517.26001,2561.850098,2494.51001,2561.840088,2561.840088,787680000,1
71,926971200.0,2569.590088,2576.429932,2543.320068,2558.360107,2558.360107,862100000,0
72,927057600.0,2568.439941,2577.929932,2540.3798829999996,2577.399902,2577.399902,964350000,1
73,927144000.0,2585.459961,2587.330078,2542.22998,2542.22998,2542.22998,1004770000,0
74,927230400.0,2551.419922,2553.76001,2509.23999,2520.139893,2520.139893,889330000,0
75,927489600.0,2529.300049,2529.300049,2444.889893,2453.659912,2453.659912,919880000,0
76,927576000.0,2454.6298829999996,2466.169922,2379.610107,2380.899902,2380.899902,1048510000,0
77,927662400.0,2407.860107,2427.179932,2339.1201170000004,2427.179932,2427.179932,1099420000,1
78,927748800.0,2421.100098,2440.080078,2400.939941,2419.149902,2419.149902,834390000,0
79,927835200.0,2427.830078,2470.639893,2412.110107,2470.52002,2470.52002,681570000,1
80,928180800.0,2467.51001,2470.530029,2411.969971,2412.030029,2412.030029,743680000,0
81,928267200.0,2411.320068,2436.570068,2364.590088,2432.409912,2432.409912,895580000,1
82,928353600.0,2440.75,2444.040039,2402.290039,2403.320068,2403.320068,819310000,0
83,928440000.0,2419.459961,2478.340088,2419.459961,2478.340088,2478.340088,885690000,1
84,928699200.0,2490.830078,2528.050049,2478.340088,2524.209961,2524.209961,874770000,1
85,928785600.0,2526.110107,2534.47998,2472.050049,2474.560059,2474.560059,847720000,0
86,928872000.0,2495.1201170000004,2519.570068,2491.709961,2519.350098,2519.350098,841720000,1
87,928958400.0,2504.23999,2523.48999,2468.580078,2484.6201170000004,2484.6201170000004,796410000,0
88,929044800.0,2495.590088,2506.189941,2442.8701170000004,2447.8798829999996,2447.8798829999996,755120000,0
89,929304000.0,2453.22998,2456.169922,2397.1201170000004,2398.310059,2398.310059,835470000,0
90,929390400.0,2403.469971,2434.52002,2397.399902,2414.669922,2414.669922,837020000,1
91,929476800.0,2465.01001,2517.850098,2414.659912,2517.830078,2517.830078,1026530000,1
92,929563200.0,2500.350098,2549.98999,2494.280029,2544.149902,2544.149902,892380000,1
93,929649600.0,2524.810059,2564.439941,2524.810059,2563.439941,2563.439941,978110000,1
94,929908800.0,2578.199951,2630.280029,2563.439941,2630.280029,2630.280029,903880000,1
95,929995200.0,2618.340088,2642.360107,2580.26001,2580.26001,2580.26001,1002260000,0
96,930081600.0,2569.399902,2598.1298829999996,2557.459961,2598.1201170000004,2598.1201170000004,950570000,1
97,930168000.0,2596.709961,2598.1298829999996,2550.139893,2553.98999,2553.98999,911730000,0
98,930254400.0,2573.0,2587.149902,2542.360107,2552.649902,2552.649902,767890000,0
99,930513600.0,2568.469971,2602.449951,2554.949951,2602.439941,2602.439941,761900000,1
100,930600000.0,2602.97998,2642.110107,2594.320068,2642.110107,2642.110107,952190000,1
101,930686400.0,2639.790039,2696.8701170000004,2621.060059,2686.1201170000004,2686.1201170000004,1328060000,1
102,930772800.0,2692.959961,2711.76001,2658.26001,2706.179932,2706.179932,1093090000,1
103,930859200.0,2712.899902,2741.02002,2711.8798829999996,2741.02002,2741.02002,850020000,1
104,931204800.0,2760.01001,2787.169922,2733.6298829999996,2736.780029,2736.780029,1135620000,0
105,931291200.0,2742.330078,2748.820068,2724.3701170000004,2743.040039,2743.040039,1033750000,1
106,931377600.0,2744.47998,2775.52002,2731.1201170000004,2771.860107,2771.860107,1048380000,1
107,931464000.0,2785.340088,2793.26001,2767.3701170000004,2793.070068,2793.070068,927180000,1
108,931723200.0,2805.080078,2812.350098,2774.77002,2790.439941,2790.439941,981370000,0
109,931809600.0,2768.820068,2782.25,2755.840088,2778.22998,2778.22998,995390000,1
110,931896000.0,2796.6201170000004,2818.139893,2771.209961,2818.1298829999996,2818.1298829999996,1071090000,1
111,931982400.0,2828.610107,2840.030029,2813.52002,2839.3701170000004,2839.3701170000004,1119320000,1
112,932068800.0,2851.52002,2871.899902,2839.3701170000004,2864.47998,2864.47998,1052960000,1
113,932328000.0,2874.610107,2874.919922,2829.889893,2830.290039,2830.290039,945950000,0
114,932414400.0,2806.3701170000004,2806.3701170000004,2728.810059,2732.179932,2732.179932,1081290000,0
115,932500800.0,2742.830078,2769.600098,2728.3701170000004,2761.77002,2761.77002,1019080000,1
116,932587200.0,2749.050049,2749.050049,2679.350098,2684.439941,2684.439941,1038620000,0
117,932673600.0,2700.860107,2708.8701170000004,2668.429932,2692.399902,2692.399902,922040000,0
118,932932800.0,2656.300049,2666.659912,2619.080078,2619.189941,2619.189941,843850000,0
119,933019200.0,2658.26001,2685.040039,2650.179932,2679.330078,2679.330078,997520000,1
120,933105600.0,2684.040039,2709.76001,2660.6201170000004,2705.840088,2705.840088,964880000,1
121,933192000.0,2663.959961,2705.840088,2627.800049,2640.01001,2640.01001,917000000,0
122,933278400.0,2657.830078,2676.449951,2631.8701170000004,2638.48999,2638.48999,877260000,0
123,933537600.0,2638.310059,2670.810059,2617.219971,2623.6298829999996,2623.6298829999996,754220000,0
124,933624000.0,2647.810059,2649.209961,2564.25,2587.98999,2587.98999,1013500000,0
125,933710400.0,2590.199951,2604.110107,2538.8798829999996,2540.0,2540.0,964170000,0
126,933796800.0,2539.23999,2565.830078,2474.409912,2565.830078,2565.830078,1167110000,1
127,933883200.0,2552.030029,2592.330078,2535.6298829999996,2547.969971,2547.969971,813730000,0
128,934142400.0,2562.050049,2563.719971,2517.459961,2518.97998,2518.97998,748210000,0
129,934228800.0,2513.139893,2521.649902,2442.219971,2490.110107,2490.110107,978230000,0
130,934315200.0,2532.540039,2565.149902,2490.110107,2564.97998,2564.97998,911460000,1
131,934401600.0,2567.209961,2586.100098,2548.51001,2549.48999,2549.48999,916770000,0
132,934488000.0,2590.169922,2637.820068,2590.169922,2637.810059,2637.810059,934220000,1
133,934747200.0,2644.669922,2661.149902,2623.050049,2645.280029,2645.280029,781570000,1
134,934833600.0,2674.469971,2680.0,2631.340088,2671.22998,2671.22998,898390000,0
135,934920000.0,2671.1298829999996,2683.149902,2657.389893,2657.72998,2657.72998,1045290000,0
136,935006400.0,2637.73999,2657.73999,2612.280029,2621.429932,2621.429932,868280000,0
137,935092800.0,2635.050049,2648.409912,2620.209961,2648.330078,2648.330078,795140000,1
138,935352000.0,2670.699951,2719.909912,2648.330078,2719.570068,2719.570068,915630000,1
139,935438400.0,2708.800049,2777.0,2708.060059,2752.3701170000004,2752.3701170000004,1032160000,1
140,935524800.0,2772.820068,2810.100098,2750.719971,2805.600098,2805.600098,1035950000,1
141,935611200.0,2808.419922,2819.899902,2774.110107,2774.6201170000004,2774.6201170000004,1100060000,0
142,935697600.0,2792.469971,2795.179932,2752.47998,2758.899902,2758.899902,806090000,0
143,935956800.0,2763.830078,2769.070068,2703.100098,2712.689941,2712.689941,795940000,0
144,936043200.0,2717.26001,2739.899902,2671.669922,2739.350098,2739.350098,970590000,1
145,936129600.0,2752.330078,2768.550049,2739.110107,2750.800049,2750.800049,919330000,0
146,936216000.0,2716.149902,2750.820068,2698.179932,2734.23999,2734.23999,836160000,1
147,936302400.0,2793.659912,2843.110107,2734.23999,2843.110107,2843.110107,910410000,1
148,936648000.0,2840.1201170000004,2860.159912,2833.02002,2837.26001,2837.26001,911230000,0
149,936734400.0,2824.02002,2851.1201170000004,2806.600098,2808.73999,2808.73999,1005950000,0
150,936820800.0,2826.600098,2852.040039,2807.949951,2852.02002,2852.02002,1029970000,1
151,936907200.0,2880.72998,2897.530029,2855.280029,2887.060059,2887.060059,1129430000,1
152,937166400.0,2879.780029,2883.360107,2844.76001,2844.77002,2844.77002,984440000,0
153,937252800.0,2843.530029,2870.26001,2837.929932,2868.290039,2868.290039,1013000000,1
154,937339200.0,2887.22998,2888.899902,2813.25,2814.169922,2814.169922,1059050000,0
155,937425600.0,2820.840088,2820.840088,2756.030029,2806.719971,2806.719971,960310000,0
156,937512000.0,2825.860107,2869.649902,2824.189941,2869.6201170000004,2869.6201170000004,1005060000,1
157,937771200.0,2877.530029,2890.719971,2858.790039,2886.149902,2886.149902,803340000,1
158,937857600.0,2863.560059,2863.560059,2819.689941,2821.100098,2821.100098,1035910000,0
159,937944000.0,2832.100098,2858.189941,2802.179932,2858.159912,2858.159912,1029880000,1
160,938030400.0,2879.899902,2880.100098,2741.939941,2749.830078,2749.830078,1170630000,0
161,938116800.0,2728.22998,2746.780029,2684.699951,2740.409912,2740.409912,1152000000,1
162,938376000.0,2781.419922,2794.159912,2758.959961,2761.75,2761.75,942310000,0
163,938462400.0,2752.23999,2763.75,2694.73999,2756.25,2756.25,1103400000,1
164,938548800.0,2756.25,2772.429932,2728.899902,2730.27002,2730.27002,1121110000,0
165,938635200.0,2744.350098,2765.409912,2717.889893,2746.159912,2746.159912,1210570000,1
166,938721600.0,2729.040039,2739.77002,2698.01001,2736.850098,2736.850098,973610000,1
167,938980800.0,2751.540039,2795.98999,2747.689941,2795.969971,2795.969971,914660000,1
168,939067200.0,2795.969971,2833.959961,2765.3701170000004,2799.669922,2799.669922,1193260000,1
169,939153600.0,2822.600098,2857.429932,2822.600098,2857.209961,2857.209961,1170050000,1
170,939240000.0,2874.75,2886.199951,2847.179932,2860.699951,2860.699951,1216890000,0
171,939326400.0,2861.719971,2886.590088,2825.860107,2886.570068,2886.570068,1035030000,1
172,939585600.0,2890.72998,2920.72998,2890.540039,2915.949951,2915.949951,873260000,1
173,939672000.0,2921.409912,2923.320068,2869.439941,2872.429932,2872.429932,1004090000,0
174,939758400.0,2834.939941,2864.219971,2787.860107,2801.27002,2801.27002,1004720000,0
175,939844800.0,2816.02002,2821.689941,2766.459961,2806.840088,2806.840088,1015490000,0
176,939931200.0,2748.100098,2763.040039,2704.280029,2731.830078,2731.830078,1074740000,0
177,940190400.0,2726.300049,2730.48999,2632.01001,2689.149902,2689.149902,997350000,0
178,940276800.0,2725.570068,2729.300049,2674.899902,2688.179932,2688.179932,1093110000,0
179,940363200.0,2745.6201170000004,2788.1298829999996,2728.0,2788.1298829999996,2788.1298829999996,1053700000,1
180,940449600.0,2727.73999,2805.070068,2724.73999,2801.949951,2801.949951,1123220000,1
181,940536000.0,2827.22998,2843.600098,2807.540039,2816.52002,2816.52002,1175300000,0
182,940795200.0,2813.290039,2832.659912,2793.540039,2815.949951,2815.949951,933190000,1
183,940881600.0,2851.98999,2859.919922,2811.199951,2811.469971,2811.469971,1067420000,0
184,940968000.0,2811.939941,2812.5,2768.8701170000004,2802.52002,2802.52002,1075340000,0
185,941054400.0,2832.810059,2875.47998,2830.080078,2875.219971,2875.219971,1249160000,1
186,941140800.0,2919.3701170000004,2978.6298829999996,2919.3701170000004,2966.429932,2966.429932,1441380000,1
187,941403600.0,2970.929932,2997.899902,2967.6298829999996,2967.649902,2967.649902,1076080000,0
188,941490000.0,2984.429932,3014.840088,2971.679932,2981.6298829999996,2981.6298829999996,1248540000,0
189,941576400.0,3021.530029,3040.939941,3011.939941,3028.51001,3028.51001,1339050000,1
190,941662800.0,3067.080078,3077.409912,3030.310059,3055.949951,3055.949951,1364610000,0
191,941749200.0,3100.1298829999996,3118.060059,3081.459961,3102.290039,3102.290039,1346320000,1
192,942008400.0,3072.040039,3148.199951,3068.860107,3143.969971,3143.969971,1300800000,1
193,942094800.0,3172.98999,3174.810059,3099.219971,3125.040039,3125.040039,1470420000,0
194,942181200.0,3126.090088,3186.570068,3122.040039,3155.959961,3155.959961,1433250000,1
195,942267600.0,3186.409912,3201.3798829999996,3169.040039,3197.290039,3197.290039,1382840000,1
196,942354000.0,3220.97998,3222.98999,3124.77002,3221.149902,3221.149902,1409070000,1
197,942613200.0,3230.26001,3236.350098,3214.580078,3219.540039,3219.540039,1283340000,0
198,942699600.0,3242.919922,3295.52002,3235.199951,3295.52002,3295.52002,1486980000,1
199,942786000.0,3308.8798829999996,3324.23999,3268.850098,3269.389893,3269.389893,1652650000,0
200,942872400.0,3301.48999,3347.110107,3288.679932,3347.110107,3347.110107,1592920000,1
201,942958800.0,3351.75,3373.0,3335.6298829999996,3369.25,3369.25,1422350000,1
202,943218000.0,3399.0600590000004,3400.2299799999996,3357.679932,3392.5600590000004,3392.5600590000004,1374760000,0
203,943304400.0,3408.679932,3411.2299799999996,3320.669922,3342.8701170000004,3342.8701170000004,1456310000,0
204,943390800.0,3351.659912,3420.5,3328.030029,3420.5,3420.5,1290550000,1
205,943563600.0,3455.139893,3469.350098,3444.1298829999996,3447.8100590000004,3447.8100590000004,730780000,0
206,943822800.0,3458.1298829999996,3468.320068,3421.360107,3421.3701170000004,3421.3701170000004,1543750000,0
207,943909200.0,3424.610107,3424.610107,3326.530029,3336.159912,3336.159912,1548680000,0
208,943995600.0,3341.100098,3375.8000490000004,3321.570068,3353.709961,3353.709961,1434310000,1
209,944082000.0,3371.850098,3452.780029,3371.850098,3452.780029,3452.780029,1458170000,1
210,944168400.0,3507.3000490000004,3553.5600590000004,3507.3000490000004,3520.6298829999996,3520.6298829999996,1539060000,1
211,944427600.0,3531.23999,3570.9099119999996,3507.719971,3546.01001,3546.01001,1373230000,1
212,944514000.0,3573.3000490000004,3589.0600590000004,3532.4099119999996,3586.919922,3586.919922,1564600000,1
213,944600400.0,3588.820068,3625.469971,3579.51001,3586.080078,3586.080078,1676620000,0
214,944686800.0,3643.570068,3647.5500490000004,3514.9099119999996,3594.169922,3594.169922,1787570000,0
215,944773200.0,3633.5500490000004,3636.649902,3560.9099119999996,3620.23999,3620.23999,1594040000,0
216,945032400.0,3624.669922,3668.1599119999996,3597.9799799999996,3658.169922,3658.169922,1582860000,1
217,945118800.0,3669.209961,3669.850098,3571.26001,3571.6599119999996,3571.6599119999996,1596410000,0
218,945205200.0,3546.7299799999996,3621.9799799999996,3503.6999509999996,3621.9499509999996,3621.9499509999996,1648290000,1
219,945291600.0,3669.2299799999996,3715.25,3666.2299799999996,3715.0600590000004,3715.0600590000004,1430310000,1
220,945378000.0,3792.2299799999996,3796.8000490000004,3742.679932,3753.0600590000004,3753.0600590000004,1572710000,0
221,945637200.0,3782.0600590000004,3801.929932,3747.790039,3783.8701170000004,3783.8701170000004,1324450000,1
222,945723600.0,3798.25,3911.169922,3785.780029,3911.149902,3911.149902,1486980000,1
223,945810000.0,3935.48999,3948.4799799999996,3878.0600590000004,3937.3000490000004,3937.3000490000004,1473570000,1
224,945896400.0,3966.459961,4001.6298829999996,3958.169922,3969.4399409999996,3969.4399409999996,1272680000,1
225,946242000.0,4001.899902,4001.899902,3902.350098,3975.3798829999996,3975.3798829999996,1154650000,0
226,946328400.0,3977.8798829999996,4022.51001,3943.040039,3972.110107,3972.110107,1237130000,0
227,946414800.0,3990.540039,4041.540039,3987.8798829999996,4041.459961,4041.459961,1158430000,1
228,946501200.0,4079.030029,4090.610107,4026.1899409999996,4036.8701170000004,4036.8701170000004,1107160000,0
229,946587600.0,4056.98999,4082.3701170000004,4032.330078,4069.3100590000004,4069.3100590000004,762980000,1
230,946846800.0,4186.189941,4192.189941,3989.709961,4131.149902,4131.149902,1510070000,0
231,946933200.0,4020.0,4073.25,3898.2299799999996,3901.6899409999996,3901.6899409999996,1511840000,0
232,947019600.0,3854.350098,3924.209961,3734.8701170000004,3877.540039,3877.540039,1735670000,1
233,947106000.0,3834.4399409999996,3868.76001,3715.6201170000004,3727.1298829999996,3727.1298829999996,1598320000,0
234,947192400.0,3711.0900880000004,3882.669922,3711.0900880000004,3882.6201170000004,3882.6201170000004,1634930000,1
235,947451600.0,4002.2299799999996,4072.360107,3958.830078,4049.669922,4049.669922,1691710000,1
236,947538000.0,4031.3798829999996,4066.6599119999996,3904.820068,3921.1899409999996,3921.1899409999996,1694460000,0
237,947624400.0,3950.9499509999996,3950.9799799999996,3834.530029,3850.0200200000004,3850.0200200000004,1525900000,0
238,947710800.0,3915.139893,3957.469971,3858.219971,3957.209961,3957.209961,1476970000,1
239,947797200.0,4045.719971,4091.9499509999996,4045.719971,4064.2700200000004,4064.2700200000004,1656630000,1
240,948142800.0,4059.649902,4148.0,4053.209961,4130.810059,4130.810059,1585230000,1
241,948229200.0,4116.27002,4164.649902,4084.7299799999996,4151.290039,4151.290039,1652210000,1
242,948315600.0,4205.060059,4227.350098,4143.609863000001,4189.509765999999,4189.509765999999,1851300000,0
243,948402000.0,4236.649902,4238.0,4168.299805,4235.399902,4235.399902,1923680000,0
244,948661200.0,4290.379883,4303.149902,4095.3100590000004,4096.080078,4096.080078,1989050000,0
245,948747600.0,4124.75,4167.629883,4028.51001,4167.410156,4167.410156,1743630000,1
246,948834000.0,4174.720215,4174.720215,4069.9099119999996,4069.9099119999996,4069.9099119999996,1717000000,0
247,948920400.0,4120.5,4140.089844,3973.5900880000004,4039.5600590000004,4039.5600590000004,1798460000,0
248,949006800.0,4010.139893,4048.3100590000004,3856.2299799999996,3887.070068,3887.070068,1616370000,0
249,949266000.0,3873.8400880000004,3940.459961,3748.030029,3940.350098,3940.350098,1507630000,1
250,949352400.0,3961.070068,4053.1599119999996,3911.8400880000004,4051.9799799999996,4051.9799799999996,1398240000,1
251,949438800.0,4059.030029,4125.75,4051.4399409999996,4073.959961,4073.959961,1527880000,1
252,949525200.0,4134.649902,4211.060059,4085.530029,4210.97998,4210.97998,1722330000,1
253,949611600.0,4242.149902,4294.839844,4229.200195,4244.140136999999,4244.140136999999,1751450000,1
254,949870800.0,4274.029785,4321.959961,4244.740234000001,4321.77002,4321.77002,1625540000,1
255,949957200.0,4370.009765999999,4428.47998,4370.009765999999,4427.5,4427.5,1971180000,1
256,950043600.0,4460.180176,4460.759765999999,4362.740234000001,4363.240234000001,4363.240234000001,1775590000,0
257,950130000.0,4390.160156,4485.669922,4357.689941,4485.629883,4485.629883,1813590000,1
258,950216400.0,4489.330078,4489.790039,4360.540039,4395.450195,4395.450195,1738590000,0
259,950475600.0,4434.379883,4435.959961,4355.540039,4418.549805,4418.549805,1600850000,0
260,950562000.0,4415.52002,4440.620117,4291.100098,4420.77002,4420.77002,1708930000,1
261,950648400.0,4427.189941,4477.640136999999,4413.660156,4427.649902,4427.649902,1782130000,1
262,950734800.0,4483.009765999999,4553.140136999999,4444.75,4548.919922,4548.919922,2008440000,1
263,950821200.0,4563.720215,4564.450195,4404.609863000001,4411.740234000001,4411.740234000001,1898410000,0
264,951166800.0,4432.830078,4443.939941,4291.009765999999,4382.120117,4382.120117,1772290000,0
265,951253200.0,4406.879883,4567.970215,4401.379883,4550.330078,4550.330078,1892800000,1
266,951339600.0,4583.890136999999,4620.029785,4495.200195,4617.649902,4617.649902,1944050000,1
267,951426000.0,4618.830078,4662.930176,4576.189941,4590.5,4590.5,1825500000,0
268,951685200.0,4575.069824,4626.720215,4466.419922,4577.850098,4577.850098,1798070000,1
269,951771600.0,4646.640136999999,4698.459961,4637.169922,4696.689941,4696.689941,2088840000,1
270,951858000.0,4732.819824,4796.899902,4732.819824,4784.080078,4784.080078,2232340000,1
271,951944400.0,4816.810059,4829.009765999999,4705.450195,4754.509765999999,4754.509765999999,2137080000,0
272,952030800.0,4846.009765999999,4914.790039,4813.819824,4914.790039,4914.790039,2136530000,1
273,952290000.0,4935.649902,4980.149902,4887.879883,4904.850098,4904.850098,2015580000,0
274,952376400.0,4991.970215,5006.779785,4829.879883,4847.839844,4847.839844,2156410000,0
275,952462800.0,4920.859863000001,4923.140136999999,4722.140136999999,4897.259765999999,4897.259765999999,2020130000,0
276,952549200.0,4913.080078,5047.959961,4857.569824,5046.859863000001,5046.859863000001,2006810000,1
277,952635600.0,5060.339844,5132.52002,5039.350098,5048.620117,5048.620117,1992170000,0
278,952894800.0,4879.029785,5027.72998,4839.259765999999,4907.240234000001,4907.240234000001,1736270000,1
279,952981200.0,4997.310059,5013.490234000001,4706.609863000001,4706.629883,4706.629883,1977820000,0
280,953067600.0,4758.439941,4758.439941,4553.919922,4582.620117,4582.620117,1937800000,0
281,953154000.0,4658.439941,4717.759765999999,4455.100098,4717.390136999999,4717.390136999999,2041510000,1
282,953240400.0,4702.029785,4805.939941,4702.029785,4798.129883,4798.129883,1691530000,1
283,953499600.0,4812.140136999999,4822.700195,4610.0,4610.0,4610.0,1539860000,0
284,953586000.0,4589.52002,4712.240234000001,4467.529785,4711.680176,4711.680176,1753310000,1
285,953672400.0,4750.540039,4900.419922,4736.899902,4864.75,4864.75,1769510000,1
286,953758800.0,4874.169922,4975.660156,4865.100098,4940.609863000001,4940.609863000001,1714160000,1
287,953845200.0,4986.540039,5078.859863000001,4902.830078,4963.029785,4963.029785,1688970000,0
288,954100800.0,4994.419922,5022.22998,4946.609863000001,4958.560059,4958.560059,1380380000,0
289,954187200.0,4939.049805,4952.930176,4833.890136999999,4833.890136999999,4833.890136999999,1490090000,0
290,954273600.0,4860.02002,4860.02002,4641.009765999999,4644.669922,4644.669922,1738270000,0
291,954360000.0,4540.439941,4683.879883,4355.689941,4457.890136999999,4457.890136999999,1925860000,0
292,954446400.0,4550.209961,4606.47998,4381.379883,4572.830078,4572.830078,2118100000,1
293,954705600.0,4494.890136999999,4572.839844,4193.100098,4223.680176,4223.680176,1739920000,0
294,954792000.0,4283.450195,4283.450195,3649.110107,4148.890136999999,4148.890136999999,2889100000,0
295,954878400.0,4025.899902,4286.879883,4009.0900880000004,4169.220215,4169.220215,1947700000,1
296,954964800.0,4266.799805,4324.089844,4196.509765999999,4267.560059,4267.560059,1746450000,1
